"airbnbId","title","description","priceOriginal","priceCurrent","rating","reviews","guests","rooms","beds","bathrooms","host","favoriteGuestMark"
"1003911913438507423","Cómodo, céntrico y con vistas a la cordillera","Alojamiento entero: vivienda rentada en Quinta Normal, Chile","Sin datos","Sin datos","4.77","77 reseñas","3 huéspedes","2 habitaciones","2 camas","2 baños","Sin datos","No"
"913878364389106491",,,,,,,,,,,,
"1177466506803771153",,,,,,,,,,,,
"955199187088128551",,,,,,,,,,,,
"43010999","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"1287680323658606255","HT | HomeStudio perfecto para parejas en Santiago","Alojamiento entero: vivienda rentada en Santiago, Chile","$31,004 CLP","$25,760 CLP","4.25","4 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","HomeTravellers","No"
"1181285585949880272","Apartamento en condominio en Santiago Centro","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","$30,000 CLP","4.81","27","2 huéspedes","1 habitación","1 cama","1 baño","Juan Pablo","Favorito entre huéspedes"
"775915826779339545","En el Corazón de Lastarria. Con Estacionamiento","Alojamiento entero: condo en Santiago, Chile","$41,304 CLP","$33,043 CLP","4.78","63","2 huéspedes","1 habitación","1 cama","1 baño","Paz","Favorito entre huéspedes"
"565408528182530970","JeysApart #3","Alojamiento entero: condo en Santiago, Chile","Sin datos","$34,500 CLP","4.74","164 reseñas","2 huéspedes","1 habitación","1 cama","1,5 baños","Jeyson Matos","No"
"22739873","Cómodo, acogedor y céntrico apartamento Forestal Park 239","Alojamiento entero: vivienda rentada en Recoleta, Chile","$34,198 CLP","$20,490 CLP","4.71","181 reseñas","4 huéspedes","1 habitación","2 camas","1 baño","Oliver","No"
"985734930493720232","Departamento en Santiago-Centro","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"879613617304783049","Cómodo espacio en Stgo Centro","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","Sin datos","4.8","121","2 huéspedes","1 habitación","1 cama","1 baño","Ness","Favorito entre huéspedes"
"1244897606529624673","Lindo Estudio+Parking Santiago Centro","Alojamiento entero: vivienda rentada en Santiago, Chile","$38,895 CLP","$26,993 CLP","5.0","3 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Cinthya","No"
"1215251499722823887","Hermoso monoambiente en Ñuñoa","Alojamiento entero: vivienda rentada en Ñuñoa, Chile","Sin datos","$27,000 CLP","4.87","23","2 huéspedes","1 habitación","1 cama","1 baño","Edgar","Favorito entre huéspedes"
"21937947","Departamento central","Todo el lugar en Santiago, Chile","Sin datos","$23,750 CLP","4.84","127","2 huéspedes","1 habitación","1 cama","1 baño","Daniel","Favorito entre huéspedes"
"1279037286347745434","Habitación King Santiago Centro","Habitación en Santiago, Chile","Sin datos","$21,582 CLP","4.44","16 reseñas","Sin datos de huéspedes","Sin datos de habitaciones","1 cama king","baño compartido","Angelo","No"
"1232833450049634955","hermoso departamento","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","Sin datos","4.89","44","2 huéspedes","1 habitación","1 cama","1 baño","Paola","Favorito entre huéspedes"
"1309621364274989835","Depto acogedor en Santiago Centro.","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","$27,000 CLP","4.86","7 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Rodrigo","No"
"1262588354777834326","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"1210138946199867777","Depto. Pasos Metro La Moneda","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","Sin datos","4.31","36 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Jocelyn","No"
"981890853074439968","Departamento en Lastarria","Alojamiento entero: condo en Santiago, Chile","Sin datos","$30,000 CLP","4.53","94 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Rukaza Lastarria","No"
"1148109418629422894","Santiago centro , a pasos de providencia","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","Sin datos","4.68","34 reseñas","3 huéspedes","1 habitación","2 camas","1 baño","Natalia","No"
"1218215949391308086","Apartamento en Santiago Chile","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","Sin datos","4.71","35 reseñas","3 huéspedes","1 habitación","2 camas","1 baño","Josue","No"
"1040128112944649098","A pocos pasos del centro de Costanera","Alojamiento entero: vivienda rentada en Las Condes, Chile","$64,502 CLP","$44,963 CLP","4.3","33 reseñas","3 huéspedes","1 habitación","2 camas","1 baño","Andes STR","No"
"24489982","Departamento America mosqueto bellas artes stgo","Alojamiento entero: condo en Santiago, Chile","$39,665 CLP","$31,000 CLP","4.77","473","3 huéspedes","1 habitación","1 cama","1 baño","America","Favorito entre huéspedes"
"1147199181911893816","Lindo y cómodo departamento","Alojamiento entero: vivienda rentada en Ñuñoa, Chile","Sin datos","Sin datos","4.93","27","2 huéspedes","1 habitación","Sin datos de camas","1 baño","Tamara","Favorito entre huéspedes"
"1167533216641310190","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"52441590","Departamento en el corazón Bellas Artes/Lastarria","Alojamiento entero: vivienda rentada en Santiago, Chile","$39,752 CLP","$33,000 CLP","4.84","201","2 huéspedes","1 habitación","1 cama","1 baño","Mariana","Favorito entre huéspedes"
"1242217119108980463","Calidad hotelera|Wi-Fi |AC | Sin Comisión| STGO DT","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"893604356182914025","Departamentos Gabanna Suites 7","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"1079212024953016017","Departamento Santiago centro","Sin datos","$28,347 CLP","$25,000 CLP","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"1344287216894980184","Moderno y cómodo departamento 1D","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","$39,560 CLP","Novedad","Sin datos","2 huéspedes","1 habitación","1 cama","1 baño","Natasha","No"
"702382807793273890","1216 - Departamento Central","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","$29,999 CLP","4.57","14 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Nicolas","No"
"1313204073064137178","Acogedor Estudio | La Reina | ¡A Pasos del Mall!","Alojamiento entero: vivienda rentada en La Reina, Chile","$30,820 CLP","$24,656 CLP","Novedad","1 reseña","2 huéspedes","Sin datos de habitaciones","1 cama","1 baño","Andes STR","No"
"1072737686071566306","Cómodo y céntrico Estudio","Alojamiento entero: vivienda rentada en Ñuñoa, Chile","Sin datos","$27,000 CLP","4.85","40","2 huéspedes","1 habitación","Sin datos de camas","1 baño","Sin datos","Favorito entre huéspedes"
"1250741918496235915","Studio Lastarrias-Merced","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","$30,000 CLP","4.32","25 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Mayerly","No"
"1259217028576452888","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"1063111752003239460","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"1284734660654162490","Depto cercano Universidad Central","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"599835266254662140","Impecable y seguro 2D/2B en Lastarria","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"749890471198206119","Departamentos Gabanna Suites 8","Alojamiento entero: apartamento con servicios incluidos en Providencia, Chile","Sin datos","Sin datos","Sin datos","Sin datos","3 huéspedes","1 habitación","1 cama","1 baño","Sin datos","No"
"978407879741166521","Vive Una Experiencia Unica en Santiago Centro","Alojamiento entero: vivienda rentada en Santiago, Chile","$38,803 CLP","$28,119 CLP","4.29","34 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Andes STR","No"
"1345401154771604488","Departamento Compartido","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"876944469890157708","Apartamento en Santiago 1","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","Sin datos","4.63","151 reseñas","3 huéspedes","1 habitación","2 camas","1 baño","Luis","No"
"1092589799976390293","Departamento en San Miguel","Alojamiento entero: vivienda rentada en San Miguel, Chile","Sin datos","$33,000 CLP","4.98","47","2 huéspedes","1 habitación","1 cama","1 baño","Regina","Favorito entre huéspedes"
"1044925009725560549","Departamento 1001  Estación Central","Alojamiento entero: vivienda rentada en Estación Central, Chile","Sin datos","Sin datos","4.48","21 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Belen","No"
"46923094","America, Bellas Artes, Espectacular.","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","Sin datos","4.81","310","3 huéspedes","1 habitación","1 cama","1 baño","Sin datos","Favorito entre huéspedes"
"17268242","Estudio inmejorablemente ubicado en Lastarria","Alojamiento entero: vivienda rentada en Santiago, Chile","$39,739 CLP","$33,000 CLP","4.78","334 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Mariana","No"
"1248873470057020970","Studio Lastarrias II","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","$28,000 CLP","4.5","18 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Mayerly","No"
"1012194661192592398","Encanto y comodidad en nuestro departamento","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","$34,960 CLP","4.82","49","2 huéspedes","1 habitación","1 cama","1 baño","Andes STR","Favorito entre huéspedes"
"50757055","Maravilloso depto en metro Manuel Montt","Alojamiento entero: vivienda rentada en Providencia, Chile","$49,639 CLP","$38,500 CLP","4.74","180 reseñas","3 huéspedes","1 habitación","1 cama","1 baño","Daniela","No"
"1253064616908728446","HT | Maravilloso Dpto. a pasos Metro Parq. Almagro","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","$32,200 CLP","3.83","6 reseñas","3 huéspedes","1 habitación","2 camas","1 baño","HomeTravellers","No"
"1337043682274120551","Habitación en gran casa c/ piscina Barrio Pocuro","Habitación en Providencia, Chile","Sin datos","Sin datos","Novedad","2 reseñas","Sin datos de huéspedes","Sin datos de habitaciones","1 cama doble","baño compartido","Quédate con Camilo","No"
"1252341018929209579","Full Equipado con Terraza","Alojamiento entero: vivienda rentada en Las Condes, Chile","$54,486 CLP","$32,692 CLP","4.74","19 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Fran","No"
"987853403406903227","Hermoso y moderno departamento","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","Sin datos","4.94","65","2 huéspedes","1 habitación","2 camas","1 baño","Edgardo","Favorito entre huéspedes"
"982081535512805054","Santa Maria Vista Cerro","Alojamiento entero: vivienda rentada en Recoleta, Chile","Sin datos","Sin datos","4.83","54","2 huéspedes","Sin datos de habitaciones","1 cama","1 baño","Jessica","Favorito entre huéspedes"
"1244110552031214162","Depto. con balcón Metro U. de Chile","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"1295209708733837741","Apartamento Barrio Italia, Metro santa Isabel wifi","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","$30,000 CLP","5.0","5 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Victoria","No"
"46808442","DEPARTAMENTOS GABANNA SUITES 2","Alojamiento entero: vivienda rentada en Providencia, Chile","Sin datos","Sin datos","4.85","306 reseñas","3 huéspedes","1 habitación","1 cama","1 baño","Lucia","No"
"1330590650199610252","Departamento 6 a pasos de Moneda","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","$32,000 CLP","4.71","7 reseñas","4 huéspedes","1 habitación","1 cama","1 baño","Sebastian","No"
"973958065177179059","Apartamento Lastarria: ubicación inmejorable","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","$45,181 CLP","4.82","77 reseñas","3 huéspedes","1 habitación","2 camas","1 baño","Felipe","No"
"668868328848251139","Excelente Ubicación y seguridad Metro Santa Isabel","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","$24,000 CLP","5.0","4 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Julio Ernesto","No"
"1165939818135100465","Wi-Fi Alta Velocidad|Sin Comision|Calidad Hotelera","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"1022985023128747821","Acogedor Loft Santiago Centro +parking pago","Alojamiento entero: loft en Santiago, Chile","$51,482 CLP","$27,910 CLP","4.85","60","2 huéspedes","1 habitación","1 cama","1 baño","Royal Floor Spa","Favorito entre huéspedes"
"1335672462590092115","Oasis Urbano | Estudio en el centro de Santiago","Sin datos","$25,561 CLP","$20,449 CLP","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"918831979119943892","Dpto Merced - bellas artes","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","Sin datos","4.75","60 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Maria","No"
"1232006797157267239","Studio en Santiago Centro cercano a barrio Yungay","Alojamiento entero: vivienda rentada en Santiago, Chile","$24,955 CLP","$19,535 CLP","4.8","5 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Simply HAUS","No"
"1313188739592062695","Refugio Urbano | Mall Plaza Egana | Confort y Esti","Alojamiento entero: vivienda rentada en La Reina, Chile","$43,084 CLP","$33,106 CLP","5.0","4 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Andes STR","No"
"1327915468038755135","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"1303258194638857872",,,,,,,,,,,,
"52285952","DEPARTAMENTO METRO BELLAS ARTES","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"1282135051839539314","Cómodo departamento en Santiago","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","Sin datos","5.0","9","2 huéspedes","1 habitación","1 cama","1 baño","Sin datos","Favorito entre huéspedes"
"554348064139780444","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"749874399833972282","Departamento en Santiago Centro Metro Irarrázaval","Alojamiento entero: condo en Santiago, Chile","Sin datos","$29,000 CLP","4.64","59 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Italo","No"
"1219556393329209799","(10) General Carol Urzúa 6945. A pasos del Metro","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"21277370","Depto Las Condes un dormitorio","Alojamiento entero: vivienda rentada en Las Condes, Chile","Sin datos","Sin datos","4.81","300","3 huéspedes","1 habitación","2 camas","0 baños","Ivan","Favorito entre huéspedes"
"916867172679203138","Alojamiento con total comodidad y estilo","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"974680464933838916","Bonito Departamento cerca a estación la Moneda","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","$28,500 CLP","4.93","27","2 huéspedes","1 habitación","1 cama","1 baño","Alojamiento Turístico","Favorito entre huéspedes"
"1320578940387591987","Hermoso Departamento","Alojamiento entero: vivienda rentada en Independencia, Chile","Sin datos","$25,175 CLP","Novedad","2 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Camila","No"
"35256479","Terminal de ferrocarriles conexión centro puerto","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","Sin datos","4.94","534","3 huéspedes","1 habitación","1 cama","1 baño","Felipe","Favorito entre huéspedes"
"20911638","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"1340767122088566433","Estudio en Santiago Centro","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","Sin datos","Novedad","2 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Bruno","No"
"1320435513462568323","Santa Lucia | STGO DT | Wifi | Calidad Hotelera","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","Sin datos","Novedad","1 reseña","2 huéspedes","1 habitación","1 cama","1 baño","Andes Plus","No"
"739695547235128874","Apartamento Barrio Yungay-Santiago/Movistar Arena","Alojamiento entero: loft en Santiago, Chile","$33,619 CLP","$27,541 CLP","4.94","69","2 huéspedes","1 habitación","1 cama","1 baño","Fernanda","Favorito entre huéspedes"
"942301235609320977","Hermoso Loft  Santiago con Piscina","Alojamiento entero: loft en Santiago, Chile","Sin datos","Sin datos","4.81","67 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Royal Floor Spa","No"
"1178482862587698882","HOM I Lujoso Depto con encanto en Lastarria","Alojamiento entero: loft en Santiago, Chile","Sin datos","Sin datos","4.89","19 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","By Hom","No"
"46551603","Vista Plaza Downtown Moneda Departamento Entero","Alojamiento entero: vivienda rentada en Santiago, Chile","$32,744 CLP","$26,180 CLP","4.69","101 reseñas","4 huéspedes","1 habitación","2 camas","1 baño","Diego","No"
"979759800887256381","Apartamento Doble con Aire Ac.","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","$42,119 CLP","4.62","384 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Jan","No"
"1303811125663249110","depto. Metro la moneda Santiago","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","Sin datos","4.17","6 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Jocelyn","No"
"1229994075942749995","Metro Vista Andes","Alojamiento entero: vivienda rentada en San Joaquín, Chile","Sin datos","$26,990 CLP","4.92","13 reseñas","3 huéspedes","1 habitación","1 cama","1 baño","MVP Housing","No"
"810816625823940553","Merced Suite 6","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"965488122964313481","Studio acogedor barrio Sta Lucia","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","Sin datos","4.99","80","2 huéspedes","1 habitación","1 cama","1 baño","Francisca","Favorito entre huéspedes"
"42809608","Departamento Patio Bellavista","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"1271127690868229074","HOM | Nuevo y Comodo Depto 1D1B 2PAX Santiago","Alojamiento entero: vivienda rentada en Santiago, Chile","$43,634 CLP","$33,930 CLP","Sin datos","2 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Hom","No"
"1313954514236208397","Habitación baño privado suite","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"1318129012256102972","HT | Hermoso Dpto. en Ñuñoa a pasos del Metro","Alojamiento entero: vivienda rentada en Ñuñoa, Chile","Sin datos","Sin datos","4.67","3 reseñas","3 huéspedes","1 habitación","2 camas","1 baño","HomeTravellers","No"
"887219958576511605","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"1336544127727839979","Depto Cercano a Movistar Arena","Alojamiento entero: vivienda rentada en Santiago, Chile","$45,000 CLP","$36,000 CLP","Novedad","Sin datos","3 huéspedes","1 habitación","1 cama","1 baño","Moves","No"
"1304350306659137687","Estudio con Estilo | Corazón de Ñuñoa","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"21646489","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"1263295044983804000",,,,,,,,,,,,
"1252318361511868029",,,,,,,,,,,,
"1258297357664490663","Un oasis urbano","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","$26,500 CLP","4.88","8 reseñas","2 huéspedes","1 habitación","2 camas","1 baño","Rossana","No"
"39136497","Céntrico y hermoso departamento equipado","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","$25,000 CLP","4.61","198 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Alejandra","No"
"1234029672044853255","La mejor ubicación para conocer Stgo.","Alojamiento entero: vivienda rentada en Santiago, Chile","$35,532 CLP","$26,245 CLP","4.67","3 reseñas","2 huéspedes","Sin datos de habitaciones","1 cama","1 baño","Andes STR","No"
"1036249147845801700","Dpto con vistas en Bellas Artes","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","$32,500 CLP","4.76","72 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Mariana","No"
"1083958471123585930","Departamento Amoblado a pasos del Metro","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"1234916655512784664","Departamento moderno para 3","Alojamiento entero: vivienda rentada en Santiago, Chile","$31,728 CLP","$27,990 CLP","4.63","8 reseñas","3 huéspedes","1 habitación","1 cama","1 baño","MVP Housing","No"
"1321741123741345305","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"1298097721917763818","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"904242880276384879",,,,,,,,,,,,
"1004412117989745377",,,,,,,,,,,,
"29181740","Mejor Ubicación -Depto Elegante en Santiago Centro","Alojamiento entero: condo en Santiago, Chile","$44,706 CLP","$30,148 CLP","Sin datos","Sin datos","2 huéspedes","1 habitación","1 cama","1 baño","Sin datos","No"
"1301500591080365213","Relajante departamento en Ñuñoa","Alojamiento entero: vivienda rentada en Ñuñoa, Chile","Sin datos","Sin datos","4.67","3 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","La Conciergerie","No"
"38295778","Dpto America amoblado en el centro de Stgo","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"39148006","🆓 🅿️ 🚇🍷🛍☕️👍 ALOJATE EN LA MEJOR ZONA DE PROVIDENCIA","Alojamiento entero: vivienda rentada en Providencia, Chile","Sin datos","Sin datos","4.86","247","2 huéspedes","1 habitación","1 cama","1 baño","Pepe","Favorito entre huéspedes"
"1208363911957557637","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"1334910217196720822","Depto cómodo, acogedor y excelente ubicación!","Alojamiento entero: apartamento con servicios incluidos en Santiago, Chile","$33,000 CLP","$26,400 CLP","Novedad","1 reseña","3 huéspedes","1 habitación","1 cama","1 baño","NC Home","No"
"45456424","Increíble Depto en Providencia","Alojamiento entero: vivienda rentada en Providencia, Chile","$49,624 CLP","$37,500 CLP","4.73","171 reseñas","3 huéspedes","1 habitación","2 camas","1 baño","Daniela","No"
"776793195543366922","Departamento equipado Santiago Vista Despejada  14","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"1312945901687286786","Estudio en pleno centro de Santiago | Santa Lucia","Alojamiento entero: vivienda rentada en Santiago, Chile","$30,910 CLP","$25,898 CLP","5.0","3 reseñas","2 huéspedes","Sin datos de habitaciones","1 cama","1 baño","Andes STR","No"
"1156337188275326863","HT | Moderno Estudio Full Equipado en Santiago","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","$28,175 CLP","4.75","20 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","HomeTravellers","No"
"986520844828888924","Habitación cerca de todo.","Habitación en Santiago, Chile","Sin datos","$19,000 CLP","4.73","109 reseñas","Sin datos de huéspedes","Sin datos de habitaciones","1 cama","baño compartido","Quédate con David","No"
"647887347613368070","Depto Estudio equipado (arriendo diario)","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","$32,000 CLP","4.6","139 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Javier","No"
"1251808302029146872","Departamento Centro de Santiago","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","$35,000 CLP","5.0","8","3 huéspedes","1 habitación","2 camas","1 baño","Rodrigo","Favorito entre huéspedes"
"1050604","Depto Parque Forestal, Santiago","Alojamiento entero: vivienda rentada en Santiago, Chile","$29,786 CLP","$22,050 CLP","4.38","192 reseñas","2 huéspedes","1 habitación","1 cama","1 baño","Francisco","No"
"50771674","3 Gasparinn estudio en el mejor barrio de Santiago","Alojamiento entero: suite de invitados en Providencia, Chile","Sin datos","$35,000 CLP","4.89","163","2 huéspedes","1 habitación","1 cama","1 baño","Jose","Favorito entre huéspedes"
"729496725125467778","Habitación privada en pleno centro de Santiago 2C","Habitación en Santiago, Chile","Sin datos","$16,500 CLP","4.76","68","Sin datos de huéspedes","Sin datos de habitaciones","1 cama doble","baño compartido","Quédate con Ivonne","Favorito entre huéspedes"
"1092135731611335683","Zona turística 2 camas matrimoniales wifi metro","Alojamiento entero: vivienda rentada en Santiago, Chile","Sin datos","$165,000 CLP","4.76","25 reseñas","4 huéspedes","1 habitación","2 camas","1 baño","Natalia","No"
"735473383009405395","Departamento con mejor ubicación en Providencia","Alojamiento entero: vivienda rentada en Providencia, Chile","Sin datos","$43,000 CLP","4.79","92 reseñas","3 huéspedes","1 habitación","2 camas","1 baño","Giannina","No"
"Sin ID","Sin datos","Sin datos","Sin datos","$56,064 CLP","Sin datos","Sin datos","Sin datos de huéspedes","Sin datos de habitaciones","Sin datos de camas","Sin datos de baños","Sin datos","No"
"1283555045239480822","Departamento 3 en pleno Centro.","Alojamiento entero: vivienda rentada en Santiago, Chile","$32,745 CLP","$29,471 CLP","4.83","12 reseñas","4 huéspedes","1 habitación","1 cama","1 baño","Daniela","No"
